2,53.3289,30.442
5,73.4135,34.3554
12,74.5904,71.048
1,93.2979,24.5278
13,57.0051,14.4292
14,75.5983,23.7487
7,85.5724,33.016
9,77.7541,3.83819
10,90.6291,25.8782
8,72.5045,48.0679
15,92.8149,38.8521
2,53.3208,30.4997
5,73.5398,34.4735
12,74.5904,71.048
1,93.4037,24.8167
13,56.9455,14.5169
14,75.5363,23.8346
7,85.6819,33.095
9,77.6842,3.89996
10,90.7279,26.1158
8,72.5646,48.1039
15,92.8447,38.9796
2,53.3151,30.5591
5,73.663,34.5844
12,74.5904,71.048
1,93.5046,25.097
13,56.8873,14.6063
14,75.4764,23.9203
7,85.79,33.1691
9,77.6143,3.96125
10,90.8215,26.356
8,72.6207,48.1401
15,92.8707,39.1057
2,53.3116,30.6199
5,73.783,34.6884
12,74.5904,71.048
1,93.6016,25.367
13,56.8315,14.6974
14,75.4186,24.0058
7,85.8965,33.2398
9,77.5444,4.02165
10,90.91,26.5962
8,72.6733,48.1762
15,92.8932,39.2296
2,53.3096,30.6822
5,73.8998,34.7861
12,74.5904,71.048
1,93.6946,25.6256
13,56.7787,14.7905
14,75.3624,24.0909
7,86.0005,33.308
9,77.4746,4.08091
10,90.9937,26.8341
8,72.7225,48.212
15,92.9115,39.3508
2,53.3088,30.7457
5,74.0131,34.8779
12,74.5904,71.048
1,93.7844,25.8722
13,56.7297,14.8855
14,75.307,24.1753
7,86.1017,33.3748
9,77.4047,4.1385
10,91.073,27.0668
8,72.7687,48.2474
15,92.9254,39.4687
2,53.3088,30.8099
5,74.123,34.964
12,74.5904,71.048
1,93.8715,26.106
13,56.6851,14.9826
14,75.2524,24.259
7,86.1996,33.4414
9,77.3346,4.19409
10,91.1481,27.2916
8,72.8121,48.282
15,92.9348,39.5829
2,53.3095,30.8749
5,74.2294,35.0453
12,74.5904,71.048
1,93.9562,26.3266
13,56.6453,15.0816
14,75.1979,24.3419
7,86.2936,33.5089
9,77.2641,4.24755
10,91.2197,27.506
8,72.8531,48.3154
15,92.9394,39.6934
2,53.3102,30.9401
5,74.3321,35.1222
12,74.5904,71.048
1,94.0393,26.5341
13,56.6106,15.1828
14,75.1429,24.4235
7,86.3833,33.5779
9,77.1933,4.29877
10,91.2881,27.708
8,72.892,48.347
15,92.9387,39.8006
2,53.3107,31.0052
5,74.4309,35.1954
12,74.5904,71.048
1,94.1208,26.7291
13,56.5814,15.2861
14,75.0872,24.5038
7,86.4685,33.6491
9,77.1221,4.34765
10,91.3539,27.8952
8,72.9289,48.3762
15,92.932,39.9048
2,53.3107,31.0704
5,74.5257,35.2652
12,74.5904,71.048
1,94.2012,26.9118
13,56.5577,15.3913
14,75.03,24.5828
7,86.5486,33.7235
9,77.0503,4.39426
10,91.4173,28.0661
8,72.9641,48.4028
15,92.9189,40.0069
2,53.3097,31.1353
5,74.6163,35.3321
12,74.5904,71.048
1,94.2804,27.0829
13,56.5395,15.4982
14,74.971,24.6604
7,86.6239,33.802
9,76.9781,4.43875
10,91.4786,28.2192
8,72.9979,48.4263
15,92.899,40.1078
2,53.3077,31.1997
5,74.7026,35.3965
12,74.5904,71.048
1,94.3586,27.2436
13,56.5266,15.6069
14,74.9095,24.7366
7,86.6937,33.8844
9,76.9053,4.48128
10,91.5383,28.353
8,73.0303,48.4466
15,92.8721,40.2082
2,53.3043,31.2636
5,74.7844,35.4591
12,74.5904,71.048
1,94.436,27.3958
13,56.5185,15.7169
14,74.8454,24.8113
7,86.7579,33.9718
9,76.8318,4.52211
10,91.5965,28.4666
8,73.0614,48.4634
15,92.8381,40.3094
2,53.2992,31.3269
5,74.8618,35.5198
12,74.5904,71.048
1,94.5125,27.5407
13,56.5148,15.828
14,74.7778,24.8843
7,86.8165,34.064
9,76.7578,4.56163
10,91.6535,28.5592
8,73.0915,48.4766
15,92.7963,40.4126
2,53.2923,31.3895
5,74.9345,35.5793
12,74.5904,71.048
1,94.588,27.68
13,56.5148,15.9398
14,74.7068,24.9556
7,86.8693,34.1611
9,76.6832,4.60013
10,91.7091,28.6305
8,73.1205,48.4865
15,92.7467,40.5186
2,53.2835,31.4519
5,75.0022,35.638
12,74.5904,71.048
1,94.662,27.8159
13,56.5177,16.052
14,74.6321,25.0252
7,86.9161,34.2635
9,76.608,4.63795
10,91.763,28.681
8,73.1483,48.4929
15,92.6896,40.6283
2,53.2726,31.5139
5,75.0647,35.6963
12,74.5904,71.048
1,94.7341,27.9499
13,56.5228,16.1647
14,74.5534,25.0933
7,86.957,34.3713
9,76.5323,4.67553
10,91.8151,28.711
8,73.1749,48.4961
15,92.6254,40.7427
2,53.2598,31.5755
5,75.1219,35.7547
12,74.5904,71.048
1,94.8043,28.0834
13,56.5291,16.2772
14,74.4706,25.1598
7,86.9917,34.4847
9,76.456,4.71321
10,91.8652,28.7209
8,73.2004,48.4963
15,92.5549,40.8618
2,53.2451,31.6366
5,75.1736,35.8134
12,74.5904,71.048
1,94.8719,28.2177
13,56.5357,16.3892
14,74.3836,25.2245
7,87.0201,34.6037
9,76.3791,4.75131
10,91.9127,28.7122
8,73.2244,48.4939
15,92.4789,40.9858
2,53.2287,31.6972
5,75.2198,35.8729
12,74.5904,71.048
1,94.9367,28.354
13,56.5416,16.5003
14,74.2923,25.2874
7,87.042,34.7285
9,76.3017,4.79014
10,91.9569,28.6862
8,73.2469,48.4895
15,92.3985,41.1151
2,53.2108,31.7576
5,75.2604,35.9335
12,74.5904,71.048
1,94.9983,28.4931
13,56.5462,16.6103
14,74.1969,25.3486
7,87.057,34.8591
9,76.2236,4.82989
10,91.9972,28.6445
8,73.2677,48.4834
15,92.315,41.2483
2,53.1914,31.8177
5,75.2954,35.9956
12,74.5904,71.048
1,95.0561,28.6356
13,56.5486,16.719
14,74.0973,25.4074
7,87.0652,34.9956
9,76.1447,4.87078
10,92.033,28.5893
8,73.2865,48.4767
15,92.2297,41.3847
2,53.1706,31.8773
5,75.3248,36.0594
12,74.5904,71.048
1,95.11,28.7818
13,56.5482,16.8262
14,73.9937,25.464
7,87.0662,35.1378
9,76.0652,4.91303
10,92.0638,28.5223
8,73.303,48.4696
15,92.1446,41.5234
2,53.1488,31.9361
5,75.3486,36.1251
12,74.5904,71.048
1,95.1594,28.9313
13,56.5445,16.9323
14,73.8861,25.5185
7,87.0595,35.2859
9,75.9848,4.95673
10,92.089,28.4453
8,73.317,48.4625
15,92.0611,41.6632
2,53.1263,31.9939
5,75.367,36.1928
12,74.5904,71.048
1,95.2037,29.0838
13,56.5371,17.0373
14,73.7749,25.5706
7,87.0451,35.4391
9,75.9035,5.00196
10,92.108,28.3609
8,73.328,48.4559
15,91.9807,41.8023
2,53.1029,32.0508
5,75.3801,36.2627
12,74.5904,71.048
1,95.2428,29.2387
13,56.5255,17.1412
14,73.6601,25.62
7,87.0227,35.5975
9,75.8211,5.0488
10,92.1205,28.2712
8,73.3359,48.45
15,91.9052,41.939
2,53.0794,32.1063
5,75.388,36.3349
12,74.5904,71.048
1,95.2767,29.3946
13,56.5095,17.2443
14,73.5421,25.6666
7,86.9923,35.7606
9,75.7377,5.09724
10,92.1264,28.1786
8,73.3404,48.4452
15,91.8358,42.0714
2,53.0561,32.1606
5,75.3907,36.4094
12,74.5904,71.048
1,95.3053,29.55
13,56.4895,17.3468
14,73.421,25.7101
7,86.9539,35.9277
9,75.6529,5.14723
10,92.1253,28.0852
8,73.3412,48.4418
15,91.7735,42.1973
2,53.0331,32.2136
5,75.3888,36.4863
12,74.5904,71.048
1,95.3286,29.7033
13,56.4654,17.4491
14,73.2971,25.7505
7,86.9072,36.098
9,75.5666,5.19875
10,92.1171,27.9928
8,73.3382,48.4399
15,91.7196,42.3152
2,53.0106,32.2652
5,75.3822,36.5651
12,74.5904,71.048
1,95.3466,29.8529
13,56.4375,17.552
14,73.1704,25.7877
7,86.8522,36.2708
9,75.4789,5.25175
10,92.1021,27.9031
8,73.3311,48.4392
15,91.6746,42.4235
2,52.9886,32.3154
5,75.3712,36.6457
12,74.5904,71.048
1,95.3593,29.997
13,56.4059,17.6558
14,73.0414,25.8215
7,86.7894,36.4448
9,75.3895,5.30607
10,92.0803,27.8176
8,73.3197,48.44
15,91.6389,42.5207
2,52.9673,32.3645
5,75.356,36.7276
12,74.5904,71.048
1,95.3671,30.1337
13,56.371,17.7611
14,72.9099,25.8518
7,86.7188,36.6195
9,75.2981,5.36166
10,92.0522,27.7376
8,73.3039,48.4423
15,91.6122,42.6059
2,52.9465,32.4129
5,75.3368,36.8104
12,74.5904,71.048
1,95.3703,30.2614
13,56.3333,17.8682
14,72.7764,25.8785
7,86.641,36.7934
9,75.2044,5.41841
10,92.0181,27.6641
8,73.2834,48.4459
15,91.5941,42.6782
2,52.9264,32.4605
5,75.3138,36.8937
12,74.5904,71.048
1,95.3693,30.3785
13,56.2933,17.9778
14,72.6406,25.9017
7,86.5563,36.965
9,75.1082,5.47613
10,91.9786,27.5981
8,73.2581,48.4503
15,91.5836,42.7371
2,52.9068,32.508
5,75.2871,36.9769
12,74.5904,71.048
1,95.3644,30.4842
13,56.2512,18.0902
14,72.5028,25.9215
7,86.4651,37.1332
9,75.0095,5.53468
10,91.9341,27.5397
8,73.2283,48.4554
15,91.5797,42.7823
2,52.8875,32.5555
5,75.2568,37.0593
12,74.5904,71.048
1,95.356,30.5774
13,56.208,18.2057
14,72.3629,25.9376
7,86.3679,37.297
9,74.9077,5.59391
10,91.8854,27.4891
8,73.1938,48.4605
15,91.5811,42.814
2,52.8683,32.6034
5,75.2229,37.1403
12,74.5904,71.048
1,95.3448,30.6572
13,56.1636,18.3245
14,72.2211,25.9502
7,86.2652,37.4547
9,74.8028,5.65367
10,91.833,27.4461
8,73.1548,48.4655
15,91.5863,42.8327
2,52.8489,32.6525
5,75.1856,37.2194
12,74.5904,71.048
1,95.3312,30.7232
13,56.1185,18.4467
14,72.0772,25.9593
7,86.1579,37.6056
9,74.6944,5.71385
10,91.7776,27.4105
8,73.1114,48.4699
15,91.5936,42.8389
2,52.8289,32.7033
5,75.1446,37.2961
12,74.5904,71.048
1,95.3154,30.7751
13,56.0729,18.5724
14,71.9312,25.9649
7,86.0466,37.7489
9,74.5826,5.77422
10,91.7199,27.3812
8,73.0637,48.4734
15,91.601,42.8339
2,52.8077,32.756
5,75.0999,37.37
12,74.5904,71.048
1,95.2979,30.8138
13,56.0274,18.7012
14,71.7829,25.9669
7,85.9318,37.8837
9,74.4668,5.83461
10,91.6602,27.3575
8,73.0118,48.4757
15,91.6069,42.8186
2,52.7852,32.811
5,75.0515,37.4407
12,74.5904,71.048
1,95.2792,30.8396
13,55.9826,18.8328
14,71.6322,25.9654
7,85.8142,38.0096
9,74.347,5.89486
10,91.5992,27.3382
8,72.956,48.4764
15,91.6096,42.7945
2,52.7608,32.869
5,74.9991,37.5079
12,74.5904,71.048
1,95.2595,30.8528
13,55.9377,18.9668
14,71.4791,25.9603
7,85.6947,38.1262
9,74.2227,5.95473
10,91.5376,27.3217
8,72.8964,48.4751
15,91.6077,42.7631
2,52.7341,32.9305
5,74.9426,37.5713
12,74.5904,71.048
1,95.2394,30.8541
13,55.893,19.1028
14,71.3235,25.9517
7,85.5734,38.2338
9,74.0938,6.01393
10,91.4757,27.3068
8,72.8333,48.4716
15,91.5999,42.7258
2,52.7045,32.9954
5,74.8818,37.6309
12,74.5904,71.048
1,95.2189,30.8448
13,55.8488,19.2401
14,71.1652,25.9394
7,85.451,38.3322
9,73.9601,6.07231
10,91.4137,27.292
8,72.767,48.4659
15,91.5851,42.6838
2,52.672,33.0642
5,74.8163,37.6866
12,74.5904,71.048
1,95.1979,30.8262
13,55.8049,19.3782
14,71.004,25.924
7,85.3276,38.4223
9,73.8213,6.12964
10,91.3517,27.276
8,72.6977,48.4578
15,91.5624,42.6384
2,52.636,33.1369
5,74.7461,37.7383
12,74.5904,71.048
1,95.1764,30.7994
13,55.7615,19.5164
14,70.8401,25.905
7,85.2034,38.5051
9,73.6774,6.18574
10,91.2899,27.2573
8,72.6255,48.4474
15,91.5312,42.5909
2,52.5962,33.2133
5,74.6711,37.7867
12,74.5904,71.048
1,95.1545,30.7655
13,55.7182,19.6537
14,70.6734,25.8829
7,85.0788,38.5813
9,73.5282,6.24052
10,91.2284,27.2344
8,72.5507,48.4349
15,91.4913,42.5426
2,52.5524,33.293
5,74.5906,37.8318
12,74.5904,71.048
1,95.1318,30.7262
13,55.6752,19.7895
14,70.5038,25.8578
7,84.9536,38.6517
9,73.3736,6.2938
10,91.1671,27.2062
8,72.4736,48.4198
15,91.4426,42.4947
2,52.5043,33.3758
5,74.5046,37.8742
12,74.5904,71.048
1,95.1086,30.6824
13,55.6322,19.923
14,70.3316,25.8298
7,84.8283,38.7177
9,73.2136,6.34543
10,91.1059,27.1715
8,72.3942,48.4023
15,91.385,42.4477
2,52.4521,33.4614
5,74.4129,37.9141
12,74.5904,71.048
1,95.0842,30.6354
13,55.5893,20.0536
14,70.1568,25.799
7,84.7026,38.7804
9,73.0483,6.39535
10,91.0447,27.1295
8,72.3128,48.3826
15,91.3191,42.4018
2,52.3955,33.5494
5,74.3156,37.952
12,74.5904,71.048
1,95.0585,30.5863
13,55.5464,20.1808
14,69.9795,25.766
7,84.5765,38.8409
9,72.8775,6.44342
10,90.9831,27.0792
8,72.2297,48.3608
15,91.2451,42.3575
2,52.3346,33.6397
5,74.2123,37.9882
12,74.5904,71.048
1,95.0311,30.5362
13,55.5032,20.3041
14,69.8002,25.7307
7,84.45,38.9007
9,72.7018,6.48961
10,90.9207,27.0204
8,72.1447,48.337
15,91.1641,42.3148
2,52.2696,33.7318
5,74.1031,38.0231
12,74.5904,71.048
1,95.0015,30.4865
13,55.4597,20.423
14,69.619,25.6939
7,84.3228,38.9604
9,72.5213,6.53406
10,90.8574,26.9529
8,72.058,48.3116
15,91.0768,42.2736
2,52.2007,33.8253
5,73.988,38.0571
12,74.5904,71.048
1,94.9694,30.4376
13,55.4159,20.5379
14,69.4365,25.6559
7,84.1948,39.0208
9,72.3365,6.57676
10,90.7926,26.8766
8,71.9696,48.2846
15,90.9842,42.2336
2,52.1279,33.92
5,73.8669,38.0906
12,74.5904,71.048
1,94.9341,30.3905
13,55.3717,20.6487
14,69.2533,25.617
7,84.0658,39.0827
9,72.1478,6.6177
10,90.7261,26.7915
8,71.8797,48.2562
15,90.8875,42.1943
2,52.0517,34.0153
5,73.7402,38.1237
12,74.5904,71.048
1,94.8952,30.3457
13,55.3271,20.7554
14,69.0699,25.5779
7,83.9356,39.1469
9,71.9558,6.65703
10,90.6574,26.698
8,71.7883,48.2265
15,90.7877,42.1552
2,51.9723,34.1112
5,73.6081,38.1565
12,74.5904,71.048
1,94.8525,30.3044
13,55.2816,20.8584
14,68.8871,25.5391
7,83.8042,39.2132
9,71.7612,6.69482
10,90.5864,26.5962
8,71.6952,48.1954
15,90.686,42.1155
2,51.8902,34.2069
5,73.4705,38.1889
12,74.5904,71.048
1,94.8055,30.2668
13,55.2355,20.958
14,68.7054,25.5011
7,83.6715,39.2824
9,71.5645,6.73132
10,90.5127,26.4868
8,71.6005,48.1633
15,90.5838,42.0747
2,51.806,34.3028
5,73.328,38.2207
12,74.5904,71.048
1,94.7539,30.2335
13,55.1884,21.0548
14,68.5259,25.4645
7,83.5372,39.3541
9,71.3665,6.76672
10,90.4362,26.3707
8,71.504,48.1303
15,90.4823,42.032
2,51.7198,34.399
5,73.1808,38.2519
12,74.5904,71.048
1,94.6976,30.2054
13,55.1401,21.1496
14,68.3492,25.4298
7,83.4014,39.4279
9,71.1679,6.80122
10,90.3566,26.2489
8,71.4058,48.0967
15,90.3827,41.9873
2,51.6324,34.4949
5,73.0293,38.2823
12,74.5904,71.048
1,94.6363,30.1829
13,55.0901,21.2431
14,68.1762,25.3976
7,83.2643,39.5035
9,70.9695,6.8351
10,90.2738,26.1221
8,71.3057,48.0623
15,90.286,41.9401
2,51.5444,34.5905
5,72.8739,38.3114
12,74.5904,71.048
1,94.57,30.1657
13,55.0385,21.3357
14,68.0079,25.3686
7,83.126,39.5806
9,70.7719,6.86867
10,90.1874,25.9909
8,71.2038,48.0272
15,90.1931,41.89
2,51.4562,34.686
5,72.7151,38.3391
12,74.5904,71.048
1,94.4983,30.1543
13,54.9849,21.4282
14,67.845,25.343
7,82.9865,39.6586
9,70.576,6.90216
10,90.0973,25.8564
8,71.0999,47.9914
15,90.105,41.8369
2,51.3684,34.7814
5,72.5534,38.3653
12,74.5904,71.048
1,94.4214,30.1487
13,54.929,21.5215
14,67.6885,25.3213
7,82.8459,39.7369
9,70.3821,6.93588
10,90.0032,25.7197
8,70.9941,47.9549
15,90.0227,41.7812
2,51.2814,34.8771
5,72.3892,38.3892
12,74.5904,71.048
1,94.3395,30.1485
13,54.8704,21.6162
14,67.5393,25.3037
7,82.7047,39.815
9,70.1911,6.97014
10,89.9052,25.5816
8,70.8861,47.9179
15,89.9468,41.7231
2,51.1958,34.9731
5,72.2232,38.4107
12,74.5904,71.048
1,94.253,30.1534
13,54.809,21.7129
14,67.3981,25.2907
7,82.5631,39.8921
9,70.0032,7.0052
10,89.8031,25.4429
8,70.7761,47.8805
15,89.8781,41.6629
2,51.1121,35.0693
5,72.0555,38.43
12,74.5904,71.048
1,94.1622,30.163
13,54.7445,21.8117
14,67.2658,25.2821
7,82.4212,39.9677
9,69.8186,7.04124
10,89.697,25.3048
8,70.6638,47.8428
15,89.8172,41.6008
2,51.031,35.1654
5,71.887,38.4463
12,74.5904,71.048
1,94.0675,30.1769
13,54.6763,21.9131
14,67.143,25.2782
7,82.2795,40.0413
9,69.6376,7.07847
10,89.5868,25.1677
8,70.5492,47.805
15,89.7644,41.5377
2,50.9531,35.2614
5,71.7182,38.4598
12,74.5904,71.048
1,93.9697,30.194
13,54.6041,22.0175
14,67.0302,25.2792
7,82.1382,40.1127
9,69.4598,7.117
10,89.4728,25.0322
8,70.432,47.7674
15,89.7196,41.4741
2,50.8789,35.3573
5,71.5495,38.4704
12,74.5904,71.048
1,93.8692,30.2139
13,54.5282,22.1247
14,66.9281,25.2847
7,81.9979,40.1814
9,69.2856,7.157
10,89.3549,24.8988
8,70.3122,47.7303
15,89.6822,41.4116
2,50.8087,35.4525
5,71.3816,38.4781
12,74.5904,71.048
1,93.7669,30.2356
13,54.4483,22.2343
14,66.837,25.2949
7,81.8586,40.2472
9,69.1146,7.19858
10,89.2332,24.7679
8,70.19,47.694
15,89.6519,41.3514
2,50.743,35.5472
5,71.2147,38.483
12,74.5904,71.048
1,93.664,30.2584
13,54.3643,22.3458
14,66.7573,25.3095
7,81.7207,40.3104
9,68.9467,7.24176
10,89.1077,24.6395
8,70.0649,47.6587
15,89.6281,41.2943
2,50.6821,35.6411
5,71.0496,38.4854
12,74.5904,71.048
1,93.5614,30.2808
13,54.2762,22.4588
14,66.6893,25.3281
7,81.5845,40.371
9,68.7816,7.28653
10,88.9788,24.5143
8,69.9368,47.6248
15,89.6101,41.2415
2,50.6261,35.7336
5,70.8864,38.4859
12,74.5904,71.048
1,93.4599,30.302
13,54.1842,22.5728
14,66.6332,25.3506
7,81.45,40.4286
9,68.6189,7.33285
10,88.8468,24.3921
8,69.8056,47.5927
15,89.5968,41.1937
2,50.5752,35.8247
5,70.7255,38.4844
12,74.5904,71.048
1,93.3599,30.3213
13,54.0884,22.6871
14,66.5889,25.3769
7,81.3173,40.4836
9,68.4581,7.38053
10,88.7119,24.2728
8,69.6713,47.5627
15,89.5873,41.1519
2,50.5295,35.9144
5,70.5674,38.4814
12,74.5904,71.048
1,93.2627,30.3373
13,53.9889,22.8007
14,66.5562,25.4063
7,81.1865,40.5372
9,68.2988,7.42925
10,88.5741,24.1565
8,69.5337,47.5352
15,89.5804,41.1168
2,50.4886,36.0019
5,70.4122,38.477
12,74.5904,71.048
1,93.1687,30.3487
13,53.8861,22.9123
14,66.5351,25.4389
7,81.0579,40.5888
9,68.1404,7.47895
10,88.434,24.0426
8,69.3928,47.5108
15,89.5752,41.0886
2,50.4525,36.0871
5,70.2601,38.4715
12,74.5904,71.048
1,93.0784,30.3554
13,53.7799,23.0209
14,66.5252,25.4741
7,80.9312,40.6394
9,67.9825,7.52934
10,88.2918,23.9308
8,69.2482,47.4896
15,89.5707,41.0675
2,50.4208,36.1699
5,70.1112,38.4652
12,74.5904,71.048
1,92.9927,30.3569
13,53.6704,23.1253
14,66.5262,25.5117
7,80.8064,40.6894
9,67.8246,7.57995
10,88.1481,23.8203
8,69.0999,47.4718
15,89.5658,41.0534
2,50.3928,36.2499
5,69.9656,38.4585
12,74.5904,71.048
1,92.9118,30.3525
13,53.5581,23.2244
14,66.538,25.5513
7,80.6835,40.7388
9,67.6664,7.63068
10,88.0032,23.7106
8,68.948,47.4577
15,89.559,41.0461
2,50.3682,36.327
5,69.8229,38.4517
12,74.5904,71.048
1,92.8355,30.3422
13,53.4432,23.317
14,66.5597,25.5926
7,80.5624,40.7885
9,67.5073,7.68112
10,87.8576,23.6013
8,68.7927,47.4473
15,89.5498,41.0449
2,50.3461,36.401
5,69.6831,38.4445
12,74.5904,71.048
1,92.7635,30.3261
13,53.3257,23.4026
14,66.5906,25.6352
7,80.4429,40.8391
9,67.3472,7.73091
10,87.7114,23.4922
8,68.6339,47.4407
15,89.5375,41.049
2,50.326,36.4716
5,69.546,38.4371
12,74.5904,71.048
1,92.6959,30.3041
13,53.2058,23.4802
14,66.6302,25.6789
7,80.3247,40.8914
9,67.1859,7.7799
10,87.5651,23.3825
8,68.4718,47.4376
15,89.5213,41.0577
2,50.3068,36.5393
5,69.4115,38.43
12,74.5904,71.048
1,92.6323,30.2761
13,53.084,23.549
14,66.6775,25.7233
7,80.2081,40.9461
9,67.0232,7.82776
10,87.4193,23.2718
8,68.3063,47.4379
15,89.5009,41.0698
2,50.288,36.6035
5,69.2792,38.4234
12,74.5904,71.048
1,92.5717,30.2433
13,52.9603,23.6086
14,66.7319,25.7679
7,80.0925,41.0035
9,66.859,7.87432
10,87.2743,23.1601
8,68.1377,47.4412
15,89.4758,41.0842
2,50.2688,36.6639
5,69.1488,38.4172
12,74.5904,71.048
1,92.5133,30.2064
13,52.8351,23.6591
14,66.7926,25.8128
7,79.9776,41.0644
9,66.6935,7.91949
10,87.1303,23.0465
8,67.9664,47.4472
15,89.4459,41.1
2,50.2484,36.7207
5,69.0198,38.4118
12,74.5904,71.048
1,92.4563,30.166
13,52.7087,23.7003
14,66.8588,25.8572
7,79.8637,41.129
9,66.5268,7.96313
10,86.9876,22.931
8,67.7926,47.4556
15,89.4108,41.1155
2,50.2261,36.7737
5,68.8919,38.4072
12,74.5904,71.048
1,92.3992,30.1236
13,52.5815,23.7327
14,66.9298,25.9008
7,79.7505,41.1977
9,66.3592,8.00517
10,86.8463,22.8133
8,67.6165,47.4658
15,89.3708,41.13
2,50.2012,36.8226
5,68.7648,38.4038
12,74.5904,71.048
1,92.3414,30.0797
13,52.4538,23.7571
14,67.0047,25.9438
7,79.6378,41.271
9,66.1909,8.04586
10,86.707,22.6931
8,67.4387,47.4768
15,89.3261,41.1429
2,50.1732,36.8677
5,68.6379,38.4019
12,74.5904,71.048
1,92.2815,30.0354
13,52.3264,23.7747
14,67.0826,25.9858
7,79.5254,41.349
9,66.0222,8.08536
10,86.5699,22.5703
8,67.2595,47.4882
15,89.2769,41.1536
2,50.1418,36.909
5,68.511,38.4015
12,74.5904,71.048
1,92.2179,29.9924
13,52.1994,23.7864
14,67.163,26.0264
7,79.4136,41.4317
9,65.8539,8.12382
10,86.4352,22.4451
8,67.0792,47.4994
15,89.2233,41.1611
2,50.1067,36.9463
5,68.3838,38.4028
12,74.5904,71.048
1,92.1498,29.9508
13,52.0736,23.7934
14,67.2451,26.0658
7,79.3023,41.5192
9,65.6861,8.1616
10,86.3029,22.3176
8,66.8982,47.5098
15,89.1659,41.1652
2,50.0682,36.9795
5,68.2561,38.4061
12,74.5904,71.048
1,92.0762,29.9115
13,51.9494,23.7977
14,67.3283,26.1036
7,79.1918,41.6113
9,65.5198,8.19905
10,86.1731,22.188
8,66.7168,47.5191
15,89.1048,41.1656
2,50.0261,37.0089
5,68.1278,38.4117
12,74.5904,71.048
1,91.9959,29.8756
13,51.8277,23.8006
14,67.412,26.1397
7,79.0819,41.7081
9,65.3553,8.23652
10,86.0458,22.0568
8,66.5353,47.5269
15,89.0405,41.1624
2,49.9807,37.034
5,67.9989,38.4195
12,74.5904,71.048
1,91.9082,29.8437
13,51.7094,23.8044
14,67.4955,26.1744
7,78.9725,41.8095
9,65.1932,8.27447
10,85.9211,21.9241
8,66.3542,47.5322
15,88.9732,41.1556
2,49.9325,37.055
5,67.8691,38.4299
12,74.5904,71.048
1,91.8124,29.8163
13,51.5949,23.8109
14,67.5786,26.2076
7,78.8643,41.915
9,65.0342,8.31335
10,85.7987,21.7907
8,66.1739,47.535
15,88.9031,41.1459
2,49.8819,37.0721
5,67.7385,38.443
12,74.5904,71.048
1,91.7079,29.7941
13,51.485,23.8223
14,67.6608,26.2393
7,78.7571,42.0244
9,64.8789,8.35358
10,85.6786,21.657
8,65.9944,47.5352
15,88.8301,41.1341
2,49.8294,37.085
5,67.6075,38.4586
12,74.5904,71.048
1,91.5942,29.7771
13,51.3804,23.8399
14,67.7419,26.2696
7,78.6511,42.1371
9,64.7274,8.39558
10,85.5601,21.5233
8,65.8163,47.5324
15,88.7544,41.1213
2,49.7762,37.0939
5,67.4761,38.4767
12,74.5904,71.048
1,91.4715,29.765
13,51.2818,23.8655
14,67.8212,26.2989
7,78.5467,42.252
9,64.5798,8.43952
10,85.4429,21.3908
8,65.6404,47.5264
15,88.6761,41.1086
2,49.7227,37.0986
5,67.3449,38.4971
12,74.5904,71.048
